バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
copula,NO LIMIT -オレ達に限界は無い-,ONLY ONE DANCE MUSIC,SUPER STAR 満-MITSURU- vs. 伝説のダンサー マイク,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,Nowhere,ELECTRO TRANCE,Nhato,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,On the FM,RADIO SHOWCASE,C-Show,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1134,452,230,---,EASY CLEAR,D,0,0,0,0,---,NO PLAY,---,2021-02-16 16:26
copula,Outbreak,FRENCHCORE,USAO,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,11,2438,1047,344,24,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-03-04 11:46
copula,POSSESSION,PSYCHIC FLASH,TAG underground,2,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,2318,1005,308,60,CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-28 16:15
copula,refrain,TRANCE,dj TAKA feat.AiMEE,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,2533,1000,533,58,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-19 19:26
copula,Rock It,HARDCORE,Hommarju,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,11,2122,815,492,22,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-11 18:12
copula,Routing,JAZZY-ELECTRO,かめりあ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,SEITEN NO TERIYAKI,CHAOTIC SPEEDCORE,Kobaryo,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,1761,728,305,31,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-13 15:10
copula,Sephirot,TRANCE,SHIKI,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FAILED,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,Set U Free feat. Kanae Asaba,HARD TRANCE,Y&Co.,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1982,828,326,20,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-24 18:23
copula,SHELTER OF THE MIND,ROCKIN' DRUM&BASS,YURiCa/花たん,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2506,1083,340,14,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-11-29 19:23
copula,STARLiGHT,DANCE SPEED GOLD,星龍,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2160,888,384,28,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-25 16:55
copula,STARLIGHT DANCEHALL,HAPPY EMOTION,P*Light,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,2192,833,526,79,EASY CLEAR,B,2021-03-24 19:06
copula,StrayedCatz,FANTASY,削除,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,1827,712,403,93,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2020-12-23 21:01
copula,Super Duper Racers,HARDCORE,kors k & Numb'n'dub,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,Tori-no-kimochi,WORLD/ELECTRONICA,猫叉Master+,0,0,0,0,0,---,NO PLAY,---,1,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,Triple Counter,RISK + VACUUM,DJ YOSHITAKA meets dj TAKA,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,Uh-Oh,CANDY RAVE,kors k,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,978,401,176,---,EASY CLEAR,D,0,0,0,0,---,NO PLAY,---,2021-01-09 14:57
copula,Violet Pulse,GLITCH ELECTRO,G.K,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,Violet Rose,LATIN JAZZ TRIO,OSTER project,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1985,802,381,33,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-16 16:24
copula,Welcome,HARDCORE,Uraken,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,11,1836,691,454,41,HARD CLEAR,A,12,2350,942,466,93,EASY CLEAR,A,2021-02-13 15:19
copula,X,RENAISSANCE,D.J.Amuro,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,ZEPHYRANTHES,BLOOM CORE,TAG,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2399,1000,399,16,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-23 19:53
copula,か・し・ま・し☆PUMP UP！,SUMMER WORKOUT,miko,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,791,298,195,---,EASY CLEAR,E,0,0,0,0,---,NO PLAY,---,2021-02-22 19:35
copula,めいさいアイドル☆あいむちゃん♪,電波デステクノ,DJ SHARPNEL feat. みらい,3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2438,977,484,50,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-10 17:44
copula,オルタネイトβ,HYPER J-POP,Xceon feat. Mayumi Morinaga,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,ギョギョっと人魚 爆婚ブライダル,Hi-RESORT電波,海の底からマーメイド Prim by ARM×狐夢想,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,シュッパツシンコウ・シサカンコ,KANA-POP,星野奏子,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,10,1959,824,311,17,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-19 21:42
copula,セロトニン,ORBITALICTRO,U1 overground,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,明鏡止水,禅ジャズ,TOMOSUKE feat. あさき,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,星屑ディスタンシア,GLITCH JAZZ,ARM feat. 普透明度 + Brasscapsule,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,朝焼けから始まるボクらの小さな旅,ARTCORE ROCK,cosMo＠暴走P,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FAILED,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,灼熱 Pt.2 Long Train Running,BROKEN SAMBA BREAK,DJ Mass MAD Izm*,4,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,ASSIST CLEAR,---,11,1475,536,403,68,EASY CLEAR,A,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2021-01-25 19:54
copula,真 地獄超特急 -HELL or HELL-,新世紀進歩的羽扇子音楽,DJ TECHNORCH Vs. L.E.D.Light-G,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,ASSIST CLEAR,---,10,0,0,0,---,EASY CLEAR,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,紫陽花 -AZISAI-,ORIENTAL TECHDANCE,Camellia Vs. Expander,2,2,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,2079,830,419,45,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-11-17 16:38
copula,追想快晴テーマパーク,FUTURE E-POP,PHQUASE,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,量子の海のリントヴルム,エピックプログレ,黒猫ダンジョン,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2126,829,468,48,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-11-29 19:56
copula,駅猫のワルツ,にゃんコア,ミニョンヌ鉄道兄弟,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FAILED,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
copula,麗 ～うらら～,WINTER GLOW,SOUND HOLIC feat. Nana Takahashi,0,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,!Viva!,TRIBAL HOUSE,Ryu*,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,#MAGiCVLGiRL_TRVP_B3VTZ,NEON/TWERKCORE,DJ Noriken,7,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2639,1086,467,48,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-21 17:53
SINOBUZ,(This Is Not) The Angels,BIG BEAT/BREAKBEATS,Hommarju,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,Amazing Mirage,HiTECH FULLON,lapix,3,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,1310,523,264,20,HARD CLEAR,A,11,1806,680,446,56,HARD CLEAR,A,12,2434,968,498,55,HARD CLEAR,A,2021-01-27 19:31
SINOBUZ,AO-∞,DANCE SPEED,青龍,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,2036,816,404,33,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-06 14:57
SINOBUZ,Apocalypse,EPIC D'N'B,Morrigan feat. リリィ,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2695,1101,493,23,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-11-29 19:48
SINOBUZ,Around The Galaxy,UPLIFTING TRANCE,NISH,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2459,968,523,18,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-16 16:14
SINOBUZ,AsiaN distractive,WORLD,猫叉劇団,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,BabeL ～Grand Story～,SPIRAL STAIRS,Ako Atak,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,2197,906,385,26,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-09 14:01
SINOBUZ,Be A Star,ALTERNATIVE TECHNO POP,PHQUASE feat.ぁゅ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,Beat Juggling Mix,DJ BATTLE,Hommarju,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,Believe in you,HARDCORE RAVE,DJ Shimamura feat. Renna,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FAILED,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,Beyond The Seven,TRANCE,Nhato,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,BREAK OVER,FESTIVAL SOUND,MASAYOSHI IIMORI,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1879,794,291,18,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-11-28 17:13
SINOBUZ,Breakin' Chain,MOOMBAHCORE,REDALiCE feat. MONICO,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,10,1972,861,250,14,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-01-27 19:08
SINOBUZ,BroGamer,SUPER ULTIMATE HYPER CORE,USAO,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2294,914,466,61,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-11 18:16
SINOBUZ,Caterpillar,HARD TRAP,Eagle,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,2034,743,548,98,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2020-12-13 18:59
SINOBUZ,crew,ANTHEM,beatnation Records,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2222,901,420,25,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-25 19:27
SINOBUZ,Cyber True Color,DREAM COLLABORATION,kors k vs Sota Fujimori,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,11,1893,790,313,16,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-01-10 17:10
SINOBUZ,DORNWALD ～Junge～,ARCHAIC TALE EP1,DJ TOTTO,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,2457,941,575,86,FAILED,B,0,0,0,0,---,NO PLAY,---,2020-12-19 19:17
SINOBUZ,ECHIDNA,HYBRID BUCHIAGE TRANCE,HuΣeR,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,2069,750,569,116,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2021-02-07 16:57
SINOBUZ,Egret and Willow,FUTURE BEATS,Dirty Androids,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2255,953,349,32,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-02-16 16:29
SINOBUZ,FUZIN RIZIN,HYPER DIGIMETAL,SOUND HOLIC feat. Nana Takahashi & 709sec.,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,12,2816,1140,536,69,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-25 17:57
SINOBUZ,Go Ahead!!,TRANCE CORE,Ryu☆ Vs. Sota,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,GuNGNiR,REQUIEM PSY,Gram,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,2103,856,391,14,HARD CLEAR,A,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2021-03-28 16:09
SINOBUZ,HADES,HARDSTYLE,Massive New Krew,1,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,12,2262,904,454,53,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-07 16:44
SINOBUZ,HAPPY★RUSH,HAPPY,P*Light,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,Honey Trap,HYPER TRAP,Expander,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,INVISIBLE STRIX,NEUROFUNK,L.E.D.,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,11,2083,874,335,32,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-02-02 19:28
SINOBUZ,Lost wing at.0,DRUM'N'BASS,猫叉Master+,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1887,745,397,29,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-23 20:12
SINOBUZ,Macuilxochitl,PIANO CONTEMPORARY,TOMOSUKE,2,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,11,2594,1076,442,21,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-28 16:56
SINOBUZ,Magical,KAWAII FUTURE BASS,Snail's House,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1772,792,188,2,FULLCOMBO CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-11-25 18:39
SINOBUZ,Mare Nectaris,EXPERIMENTAL,神楽,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,ASSIST CLEAR,---,11,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,Modular Technology,TECHNO,Sota Fujimori,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,11,2100,858,384,30,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-16 18:27
SINOBUZ,Music is The Answer,TURBOFUNK,C-Show,4,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1523,643,237,10,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-28 12:11
SINOBUZ,nostos,NOSTALGIA,Setaria Virtuoso,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,OOO,BUBBLEGUM DANCE,Ryu☆ feat.moimoi,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,OTENAMI Hurricane,POP BREAKCORE,t+pazolite,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,2358,921,516,45,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-28 16:24
SINOBUZ,PAPAYAPA BASS,MONDO-GROOVE BASSHOUSE,かめりあ feat. ななひら,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,11,2242,939,364,24,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-19 18:53
SINOBUZ,Piano Samurai,BEAT PIANO MUSIC,maras k(marasy+kors k),1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,1948,790,368,25,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-06 14:54
SINOBUZ,Quakes,HARD BREAK BEATS,dj Hellix,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FAILED,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,RAIN,TRANCE,dj TAKA,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2284,901,482,52,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-13 18:41
SINOBUZ,Rave Cannon,SPEED RAVE,kors k,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2393,928,537,55,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-11 20:00
SINOBUZ,Remedy feat. Kanae Asaba,哀愁EUROBEAT,Y&Co.,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1864,810,244,8,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-03-17 16:27
SINOBUZ,RISING FIRE HAWK,HARDSTYLE,L.E.D.-G,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,NO PLAY,---,11,2111,864,383,29,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-10 17:55
SINOBUZ,ROTTERDAM SHOGUN,RDM,ABDI from ジャカルタファンクブラザーズ,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,SAMURAI-Scramble,TECH BREAKBEATS,DJ Mass MAD Izm*,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,Sarutobi Champion is 拙者,PIECED MAKIBISHI,Project B-,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
SINOBUZ,SAY BAY,SHINOBI RAVE,P*Light,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,12,1024,371,282,---,EASY CLEAR,D,0,0,0,0,---,NO PLAY,---,2021-03-21 18:57
SINOBUZ,SEQUENCE CAT,TECHNO,SLEDLAKE (SLAKE & L.E.D.),1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,11,1996,767,462,25,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-03 13:36
SINOBUZ,shuriken,CHIPTUNE,ヒゲドライバー,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,6,0,0,0,---,NO PLAY,---,10,1991,838,315,28,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-02 19:08
